F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Class
0.052169352,0.069512618,0.040153221,0.023170873,0.015625301,0.011674462,0.009937249,0.009282786,0.008710131,0.007811207,0.029672191,0.03457585,0.030884872,0.026409501,0.023854209,0.023267117,0.023276742,0.022006314,Cancer
0.015059451,0.039601183,0.042078306,0.032424812,0.022785889,0.016370869,0.013522178,0.012141546,0.013828175,0.033750073,0.017456432,0.024141021,0.02357274,0.022745818,0.021933467,0.021379758,0.021037332,0.021427114,Cancer
0.00372528,0.026066076,0.046186939,0.043941614,0.035101783,0.026610177,0.021673365,0.017625252,0.012568738,0.013200621,0.023940454,0.031155236,0.029755082,0.027244962,0.025852063,0.02573236,0.024977873,0.021658856,Non Cancer
0.028942455,0.025335257,0.026443351,0.02603312,0.024005545,0.022430638,0.020124861,0.019719346,0.019153511,0.030249533,0.012533243,0.017116505,0.019181803,0.02083687,0.022227881,0.024698693,0.027589166,0.029885513,Non Cancer
0.003289474,0.010869808,0.017169039,0.024206722,0.03086399,0.035742257,0.035177229,0.030634622,0.028452829,0.026875224,0.013213838,0.020436135,0.023451486,0.024872449,0.02554377,0.025974535,0.025706006,0.028117168,Cancer
0.008098833,0.016008922,0.018308167,0.020315717,0.022271791,0.025840769,0.025394647,0.027350721,0.032687028,0.042978723,0.004975978,0.00907687,0.01226836,0.015648593,0.020744681,0.024399451,0.028860673,0.037182567,Non Cancer
0.014939993,0.055533385,0.05296478,0.03515506,0.022769159,0.016768492,0.013060703,0.010423167,0.010720661,0.014131681,0.028247399,0.03325763,0.029375698,0.026614811,0.023980902,0.02215966,0.02056698,0.019373376,Non Cancer
0.01566286,0.051051204,0.047376707,0.03402809,0.023994864,0.018245527,0.014828572,0.012931472,0.012180613,0.015760073,0.023719186,0.030059779,0.027132514,0.025899218,0.024285051,0.023998491,0.023320178,0.02311342,Non Cancer
0.000324454,0.001508712,0.003212096,0.007219104,0.01571169,0.029687551,0.048522112,0.064063463,0.050476948,0.023419097,0.010236527,0.017082509,0.021503196,0.025931994,0.030149898,0.032307518,0.032932092,0.031472048,Cancer
0.010402624,0.03160106,0.037959468,0.038723376,0.034712861,0.027852671,0.020280998,0.014963602,0.012316138,0.016949762,0.016375333,0.024868188,0.026729277,0.028006201,0.029537761,0.02812603,0.025474821,0.021303286,Cancer
0.008730714,0.009994609,0.012442269,0.016889579,0.023660708,0.029867273,0.030737794,0.026061017,0.021172983,0.056354444,0.010242289,0.015611114,0.017639903,0.019424654,0.020768682,0.022094497,0.021606422,0.021234902,Cancer
0.002114035,0.012532917,0.025188505,0.03593451,0.042571027,0.040992656,0.033108981,0.023262566,0.018613324,0.012545184,0.018412961,0.02841476,0.029805034,0.029837747,0.028422938,0.026259834,0.024943162,0.024603772,Cancer
0.004124287,0.013765761,0.024898072,0.03346948,0.036592621,0.033233702,0.027059967,0.020806431,0.018020632,0.030423238,0.016083632,0.024894444,0.025478446,0.025155613,0.024901699,0.0235088,0.021981689,0.021209065,Non Cancer
0.000674344,0.006179098,0.014988617,0.02541465,0.036950242,0.044272378,0.044171943,0.035175903,0.024773784,0.013919232,0.012085589,0.019192509,0.023530312,0.02771029,0.030637231,0.033215044,0.032751133,0.029408107,Cancer
0.000774252,0.007127676,0.016775467,0.027155761,0.036845301,0.041172005,0.039946106,0.03559663,0.028184302,0.013137999,0.014213603,0.022263549,0.026358737,0.028419614,0.031896159,0.033057538,0.030704418,0.02650296,Cancer
0.00222827,0.010508682,0.017718729,0.024347833,0.030531283,0.036428242,0.040272008,0.039460281,0.031060498,0.013955339,0.009987426,0.017615273,0.021630139,0.025963329,0.030085629,0.034454631,0.03534196,0.033089815,Cancer
0.007611935,0.028480287,0.042347952,0.044979179,0.037940289,0.028814563,0.019956258,0.014015701,0.012769331,0.010467604,0.023050695,0.032945255,0.031001681,0.0292921,0.026913967,0.023513906,0.021245607,0.0221386,Non Cancer
0.003073812,0.016705715,0.032740598,0.044745484,0.04377428,0.03562918,0.024735672,0.017837118,0.015649405,0.012086988,0.021471625,0.030818215,0.030537867,0.029236253,0.026187472,0.023689375,0.022643077,0.023358965,Cancer
0.044516561,0.0647898,0.041727069,0.026401335,0.018532551,0.013046916,0.010943815,0.009334915,0.009093305,0.009290986,0.012151863,0.0199877,0.023562423,0.02715362,0.029404982,0.03125,0.029921147,0.028625242,Non Cancer
0.000159603,0.001338489,0.003580186,0.008244947,0.016315782,0.029704299,0.044837568,0.055331466,0.046147038,0.035472498,0.009097372,0.016032849,0.020353013,0.023414489,0.026548512,0.028873638,0.029450385,0.028594333,Cancer
0.014478169,0.01831257,0.020057149,0.021008403,0.020490539,0.017978345,0.01606849,0.014375331,0.016439443,0.072633249,0.006636746,0.010900864,0.012807046,0.015381677,0.017313569,0.018599048,0.019932274,0.021460157,Non Cancer
0.002828491,0.016354575,0.032357479,0.040638755,0.039466519,0.035061183,0.028802959,0.023002284,0.01553401,0.012762997,0.021190991,0.029169755,0.02940042,0.02878027,0.027101327,0.026639995,0.024390059,0.02266952,Non Cancer
0.000854867,0.008053235,0.01836021,0.028672042,0.037308141,0.04271906,0.04101904,0.03361667,0.023319409,0.012861861,0.013945017,0.02222654,0.026253157,0.028895473,0.032047795,0.032480085,0.03011463,0.025733437,Cancer
0.007887223,0.03453783,0.048857959,0.044709136,0.034069415,0.025062455,0.017304604,0.013289615,0.011964668,0.009853676,0.022421485,0.032017309,0.030946645,0.029648465,0.026980728,0.024321913,0.02325571,0.022082441,Non Cancer
0.021686693,0.036211492,0.034063668,0.032611933,0.030188651,0.025129912,0.020056283,0.014900761,0.012641265,0.018007475,0.015745745,0.024858177,0.027437799,0.028908146,0.028349786,0.027110228,0.023235211,0.021325621,Cancer
0.000652604,0.005832901,0.016136747,0.028832123,0.040660062,0.04522829,0.042512485,0.032974739,0.021240029,0.012744017,0.019691614,0.029367177,0.031175011,0.031410111,0.030575102,0.027786335,0.024065277,0.020133439,Cancer
0.001397639,0.00840747,0.020047251,0.033564975,0.043218638,0.04424415,0.038415605,0.026940252,0.018524128,0.012191914,0.019662143,0.029566775,0.030510073,0.030371608,0.029558121,0.028147501,0.024491138,0.021444891,Non Cancer
0.002355785,0.013557562,0.028853832,0.039424012,0.041231687,0.036251506,0.027423664,0.020770113,0.017946075,0.01774861,0.018316321,0.027100605,0.027449073,0.0272458,0.026225807,0.025710365,0.024334645,0.023525184,Cancer
0.000857184,0.00486945,0.010938154,0.018741348,0.028677441,0.03812659,0.044243585,0.043418596,0.033301407,0.021460996,0.008724767,0.015421268,0.020157915,0.02491066,0.02823074,0.032508612,0.034275297,0.031345578,Non Cancer
0.077248152,0.059882289,0.034423761,0.021283876,0.014833698,0.012541062,0.008366411,0.007682042,0.007647824,0.004872707,0.009906241,0.016373529,0.018871476,0.025321653,0.029290994,0.032952368,0.034167123,0.035347659,Non Cancer
0.01750482,0.05385489,0.052111672,0.039361084,0.026848208,0.018217955,0.013120361,0.009739574,0.008762315,0.008383297,0.016316262,0.025732284,0.029000819,0.03094213,0.031285492,0.030162965,0.026346372,0.022661842,Non Cancer
0.007922114,0.018249155,0.030759855,0.03922607,0.038812554,0.031445423,0.024705823,0.018724337,0.016050986,0.019282947,0.019326475,0.027005557,0.027705634,0.027564168,0.026653705,0.025275315,0.023635757,0.021698757,Cancer
0.001417432,0.013158678,0.03118722,0.043720889,0.043929225,0.034870311,0.024918526,0.019323204,0.017146833,0.016262147,0.018876769,0.027541332,0.028363517,0.028181223,0.026060656,0.024966889,0.023917767,0.024196789,Non Cancer
0.000488069,0.002096891,0.006213847,0.012766631,0.024218185,0.037332791,0.050596529,0.05468637,0.04089389,0.016565437,0.012454808,0.021045734,0.025763738,0.029627621,0.031507592,0.032899494,0.032140275,0.02731833,Cancer
0.000909865,0.008243042,0.02049283,0.035434648,0.045806274,0.044028281,0.033214244,0.024274195,0.01975826,0.014270689,0.01825573,0.027103958,0.028381108,0.028673267,0.027654886,0.026356867,0.026010451,0.025926977,Non Cancer
0.000207029,0.001503683,0.004747134,0.011564557,0.022380904,0.038532783,0.050155453,0.048942337,0.036026645,0.02875158,0.010954366,0.019315425,0.022221092,0.025519025,0.02779271,0.029612384,0.029688658,0.026565065,Non Cancer
0.000170485,0.001672204,0.005629634,0.01379478,0.025616285,0.039483612,0.049342726,0.047115538,0.035355697,0.025455231,0.012677558,0.020980543,0.023817124,0.026748016,0.028532668,0.02906226,0.028347673,0.02689311,Cancer
0.003637551,0.019025372,0.034542966,0.043037138,0.040673714,0.032600318,0.023272458,0.01740912,0.016296226,0.015604109,0.020700612,0.029918362,0.028616708,0.027393705,0.025749925,0.023756154,0.022635396,0.023775817,Non Cancer
0.039566354,0.059975195,0.040574061,0.028658753,0.021228296,0.015735737,0.0130559,0.011416992,0.009844525,0.007955351,0.008836818,0.015403526,0.019279323,0.024805103,0.028968816,0.034583186,0.035247608,0.034749291,Cancer
0.009641474,0.025939119,0.033513008,0.03757563,0.034347296,0.027977685,0.019725483,0.014955529,0.01349371,0.026264854,0.017015859,0.025953628,0.026954774,0.027266726,0.026211169,0.023857025,0.021227202,0.018626398,Cancer
0.001565388,0.014244087,0.028903097,0.040520916,0.043703557,0.03935159,0.03050149,0.021373204,0.015564294,0.011417902,0.015583154,0.024834031,0.028379729,0.03060522,0.032524235,0.030812682,0.027474445,0.023226208,Non Cancer
0.000232507,0.002714864,0.008664314,0.019359648,0.034349527,0.048299962,0.051548225,0.043136933,0.02684091,0.011882488,0.020399092,0.030437934,0.031491055,0.030656765,0.030266973,0.027764101,0.024105531,0.02040593,Non Cancer
0.000547729,0.00399733,0.012206004,0.022797841,0.035722059,0.040807591,0.037651804,0.030756228,0.027012812,0.030800482,0.014835827,0.022148547,0.023911435,0.024139957,0.024343088,0.024401126,0.0254059,0.025772261,Cancer
0.000181367,0.00154162,0.00508916,0.011244758,0.020810058,0.035424617,0.049404391,0.052712526,0.040774945,0.026253246,0.009953425,0.016888902,0.021180047,0.025507465,0.029813119,0.031793648,0.031996779,0.027128887,Non Cancer
0.006035896,0.023701049,0.037847681,0.039396555,0.033716139,0.025550993,0.01886943,0.014853963,0.014846709,0.028145268,0.016642243,0.024542592,0.025376881,0.025307961,0.024658667,0.02343988,0.022043354,0.021132891,Non Cancer
0.00064225,0.003596602,0.008570029,0.016160627,0.027460221,0.038065381,0.042838105,0.03888425,0.031109006,0.034138822,0.010352274,0.017987027,0.020704549,0.023971998,0.025533469,0.027504375,0.02829916,0.027363883,Non Cancer
0.044824488,0.056014567,0.04267471,0.031035423,0.021321312,0.016339922,0.012112559,0.009657961,0.008599114,0.005935956,0.013396008,0.021922929,0.02526792,0.029663736,0.031492652,0.032006032,0.030201181,0.027658346,Non Cancer
0.006383427,0.021591751,0.036291436,0.043256165,0.039187049,0.029101452,0.021210272,0.015767828,0.014071151,0.018511575,0.020276555,0.028676374,0.027986078,0.027982445,0.026332999,0.025028702,0.023026842,0.020806993,Non Cancer
0.000301292,0.001847684,0.004744446,0.010352839,0.019616669,0.032216495,0.044166546,0.048319297,0.039966604,0.038774503,0.009463482,0.016066502,0.019373457,0.022252069,0.025700595,0.027806011,0.02891317,0.026963845,Non Cancer
0.000540474,0.005179844,0.013838308,0.024571611,0.034746304,0.040887393,0.041112288,0.037260051,0.031630417,0.016186648,0.013159995,0.021452097,0.025648931,0.027854355,0.030640153,0.032366768,0.030444277,0.027321136,Non Cancer
0.006721464,0.023269395,0.036846534,0.039748408,0.035279523,0.027810827,0.021745912,0.017701426,0.01596393,0.019930065,0.01716458,0.02481827,0.026265579,0.026457829,0.026022548,0.02521365,0.024604257,0.024009373,Cancer
0.001436986,0.009183698,0.017202432,0.025942615,0.035498865,0.042825717,0.044706216,0.034948907,0.022347195,0.012725896,0.016274009,0.025741555,0.028343505,0.029472987,0.031448103,0.030714826,0.026533967,0.022447724,Cancer
0.003435092,0.015593941,0.024172603,0.027335645,0.029323428,0.031880704,0.032700483,0.031082689,0.028028467,0.021157557,0.014824945,0.022747058,0.024593375,0.025866572,0.027030948,0.026352636,0.026200287,0.027226825,Cancer
0.005878091,0.025656878,0.039634853,0.042585974,0.038190688,0.030255023,0.021662481,0.016011399,0.014639683,0.012387944,0.018112442,0.027936631,0.029477396,0.029728555,0.027443972,0.026004637,0.023473725,0.024560471,Non Cancer
0.000150358,0.00153365,0.005322668,0.011863235,0.019937451,0.032154027,0.045498286,0.056030853,0.05112167,0.021110242,0.006578156,0.013028508,0.016930294,0.021779335,0.02868076,0.035537078,0.040498887,0.039506526,Cancer
0.01495487,0.045874485,0.049933319,0.041839811,0.029257427,0.020690388,0.01423491,0.010205068,0.009180695,0.011063221,0.017597944,0.026493554,0.028450492,0.031712055,0.031368987,0.029363729,0.024754054,0.01915383,Non Cancer
0.00209515,0.005399215,0.010630272,0.018460951,0.029218477,0.0376218,0.038807992,0.036499236,0.031295448,0.031977167,0.011084751,0.018288249,0.020497019,0.022573989,0.025069081,0.026537049,0.028654923,0.029082134,Cancer
0.021798303,0.042349685,0.045178066,0.039764606,0.031066573,0.021783097,0.015077096,0.01185335,0.011275509,0.007882972,0.019661811,0.029492716,0.029097351,0.028025303,0.027500684,0.025265351,0.023843557,0.02547824,Cancer
0.014661749,0.005991504,0.006155293,0.007798466,0.011148213,0.012770252,0.016109432,0.018280956,0.023310861,0.107018619,0.012347571,0.012495509,0.013911491,0.015649766,0.017060465,0.017789589,0.019126318,0.019998098,Cancer
0.021968514,0.043761384,0.046656258,0.039214156,0.027686703,0.020836586,0.014851678,0.012704918,0.011885246,0.008347645,0.020810565,0.029423627,0.02976841,0.029742389,0.028981265,0.026886547,0.024837367,0.024206349,Cancer
0.00155884,0.004692032,0.009449985,0.017306231,0.026996634,0.03663275,0.040176979,0.03700501,0.030695972,0.036388454,0.01149354,0.018756495,0.02212235,0.024014673,0.024991857,0.026205581,0.026038839,0.025503715,Cancer
0.007824974,0.01908393,0.027374616,0.032461617,0.035609007,0.03345957,0.030711361,0.024109519,0.019089048,0.016221085,0.011525077,0.018679632,0.023346981,0.027328557,0.031054248,0.032221085,0.031857728,0.027574207,Cancer
0.000476763,0.003135235,0.008410721,0.016707433,0.026139049,0.039073836,0.048769744,0.051163924,0.036233987,0.015911446,0.012385473,0.021133038,0.025232163,0.028693877,0.031932756,0.03370507,0.032689358,0.027636707,Non Cancer
0.001473195,0.007889405,0.014381596,0.021105952,0.029303504,0.037294217,0.042866188,0.041017307,0.031165049,0.01880287,0.010802026,0.018429717,0.022431406,0.026627269,0.030861123,0.032883073,0.032473618,0.029480794,Cancer
0.000715791,0.003095705,0.006678294,0.012477291,0.021611801,0.034419737,0.044022963,0.046006831,0.036265533,0.035764843,0.009690429,0.016815638,0.020074849,0.023755541,0.026120921,0.027741443,0.028246494,0.026451566,Cancer
0.006058358,0.007609009,0.008505399,0.010849407,0.013554031,0.018339927,0.025037092,0.032074266,0.043928248,0.06723541,0.004342854,0.007799621,0.009803619,0.012868859,0.016660485,0.02175033,0.02753565,0.035428,Cancer
0.011729476,0.031679055,0.043083041,0.042556339,0.034626219,0.025506581,0.019227583,0.01473582,0.013741596,0.010491431,0.021867011,0.030471783,0.030223227,0.028814743,0.027258309,0.024956207,0.023056529,0.024512357,Cancer
0.000386486,0.002858385,0.007037264,0.013510902,0.02443718,0.037336146,0.049027344,0.051112757,0.040347515,0.019156817,0.011554317,0.019517537,0.023092531,0.027400238,0.0308303,0.032915714,0.033608168,0.029864086,Cancer
0.000515235,0.00203716,0.004006944,0.008061448,0.016852151,0.030933923,0.045657757,0.051301563,0.047247059,0.034709407,0.015326263,0.022884365,0.023605695,0.024402327,0.025674562,0.025971813,0.025944069,0.025254447,Non Cancer
0.000286174,0.001940165,0.005010477,0.010554499,0.021108998,0.035281906,0.047049009,0.048678747,0.042538124,0.03004152,0.014881068,0.021938419,0.024315122,0.024586745,0.026041869,0.02746789,0.027574599,0.028530131,Cancer
0.01747161,0.035908254,0.039100723,0.035829705,0.030499574,0.024608376,0.019519503,0.016063333,0.01435208,0.013317474,0.017847525,0.027222945,0.027234167,0.02827775,0.027088289,0.025567799,0.024378338,0.024355896,Non Cancer
0.001847662,0.009886878,0.017047511,0.024381599,0.031248115,0.035938914,0.037319005,0.034400452,0.027677225,0.024202112,0.009042232,0.016059578,0.020230015,0.024347662,0.028819759,0.031651584,0.032051282,0.02908371,Cancer
0.010112587,0.017528484,0.027641071,0.034562574,0.037141284,0.033101867,0.027781523,0.021826333,0.020416189,0.01591047,0.014916066,0.022831974,0.025556754,0.026292726,0.027152296,0.027635452,0.027680397,0.028191645,Non Cancer
0.000745077,0.003420767,0.008109399,0.014251136,0.022179411,0.032528156,0.043140354,0.047339129,0.040452315,0.030267404,0.0111885,0.01890272,0.022356418,0.026057103,0.027765428,0.02972074,0.029358493,0.02618883,Cancer
0.002907088,0.007597636,0.012345561,0.019235551,0.025876908,0.031490265,0.035411009,0.037170562,0.037524385,0.032352829,0.012565505,0.019809318,0.022166546,0.024318173,0.025881689,0.027077038,0.027574303,0.027612554,Non Cancer
0.010545047,0.01954129,0.026947538,0.031956436,0.0348728,0.033917155,0.029567324,0.023190865,0.020389837,0.015257365,0.012670533,0.020908851,0.024525473,0.02801852,0.029657945,0.030522968,0.029839188,0.029287221,Cancer
0.008028274,0.0222108,0.034983261,0.040996507,0.037630545,0.030598413,0.022570139,0.018176194,0.016584185,0.014577344,0.020054765,0.028346858,0.027928387,0.028337761,0.025995233,0.024548779,0.0236709,0.025199229,Cancer
0.00086364,0.004318202,0.00922229,0.017455082,0.029949657,0.04036542,0.046588838,0.042400833,0.032123948,0.021369673,0.012837427,0.02150421,0.024976131,0.027111362,0.029645864,0.029307352,0.028296155,0.027415155,Cancer
0.007836596,0.028670349,0.039258572,0.040810773,0.036013063,0.029401093,0.0220483,0.016383776,0.015194428,0.011506441,0.017865422,0.026100147,0.027909368,0.029920173,0.02931038,0.028322616,0.025384522,0.0254198,Non Cancer
0.002615081,0.00683267,0.012190505,0.019670341,0.028554573,0.036527489,0.042506075,0.040916775,0.031526256,0.022928187,0.011199944,0.018534498,0.022998626,0.026864016,0.029606769,0.030680978,0.029994189,0.02750678,Cancer
0.000464667,0.001733567,0.003225864,0.004584123,0.007541909,0.014377882,0.025181399,0.03562748,0.051962326,0.084240626,0.006818101,0.011402223,0.013430675,0.016254423,0.018586696,0.022849126,0.028264289,0.036556815,Non Cancer
0.001530738,0.003993703,0.008712874,0.018510323,0.03065829,0.041536687,0.044837568,0.038594913,0.029824001,0.025440722,0.013874581,0.02223923,0.024814643,0.027194179,0.028402084,0.027651224,0.02625107,0.024985128,Cancer
0.013689235,0.028563169,0.034435652,0.03634591,0.0330809,0.02655088,0.020684065,0.017464402,0.016687829,0.017998368,0.014658534,0.021846091,0.024294849,0.026783285,0.026703927,0.025989706,0.024980727,0.027582532,Cancer
0.003153703,0.010423416,0.015125386,0.020989748,0.028092725,0.033380655,0.036958344,0.036605816,0.028445253,0.029459964,0.011600099,0.019274744,0.022285529,0.02542494,0.027344792,0.028359503,0.027773543,0.026706429,Non Cancer
0.006448264,0.020956857,0.030683898,0.036776961,0.03789721,0.034577447,0.02766469,0.020833903,0.016967677,0.013754474,0.012650619,0.021858521,0.025765731,0.029092325,0.030403836,0.030458482,0.029078663,0.027364136,Non Cancer
0.000664957,0.002181442,0.004501617,0.007510668,0.012949923,0.022144511,0.034769131,0.046030349,0.052077154,0.053736199,0.010754128,0.01658566,0.019015863,0.020934193,0.022249756,0.024627337,0.027846878,0.031898812,Non Cancer
0.0040703,0.020002617,0.033009405,0.037432222,0.034299545,0.028575686,0.02261197,0.019195825,0.018650696,0.025721388,0.016804524,0.02346964,0.024000233,0.024494483,0.024436336,0.02342603,0.023753107,0.024825195,Cancer
0.001285584,0.005367036,0.010583044,0.017202511,0.026249484,0.035609566,0.041274975,0.043105735,0.034357134,0.027971946,0.00993841,0.016594713,0.020779307,0.024212442,0.028514911,0.030459863,0.030879796,0.027851859,Non Cancer
0.025,0.034637529,0.033708453,0.032936404,0.02833028,0.022840879,0.019569484,0.016376603,0.015840094,0.016608218,0.011188171,0.018045014,0.021048155,0.024162523,0.027047893,0.029017273,0.028644334,0.029324784,Non Cancer
0.000988426,0.00594853,0.010399444,0.014958187,0.020631155,0.027753816,0.03673352,0.04281384,0.044898522,0.035899648,0.009464932,0.016341984,0.018666283,0.021248173,0.024321281,0.027376417,0.02987444,0.032480291,Cancer
0.004490911,0.009551532,0.01470117,0.021199416,0.028378643,0.035081629,0.037271449,0.033982268,0.028120494,0.029777991,0.01157667,0.018257402,0.021564386,0.023967847,0.025596859,0.027786679,0.027755524,0.027297086,Non Cancer
0.035711281,0.034175991,0.026709851,0.021094473,0.019811559,0.017939766,0.01861277,0.019159586,0.023449987,0.026667788,0.007003449,0.011483133,0.015920754,0.018633802,0.022040885,0.027677295,0.032661731,0.036342223,Non Cancer
0.022558601,0.034949298,0.0332225,0.030705783,0.026241825,0.024147623,0.020657286,0.01776398,0.016900581,0.018282019,0.009727019,0.016937321,0.01965611,0.021796238,0.023927181,0.026085679,0.029318833,0.033066353,Cancer
0.001249974,0.008177793,0.018590708,0.030009957,0.036958963,0.040195123,0.037689879,0.031895511,0.022764348,0.017974195,0.018458295,0.027388191,0.027197517,0.027695388,0.026302409,0.026101142,0.025582085,0.02312451,Non Cancer
0.001582039,0.004948079,0.00884427,0.014928388,0.023267752,0.034068533,0.044381238,0.045504654,0.036104987,0.02909605,0.010556743,0.017957824,0.021029335,0.024622583,0.02735749,0.029280341,0.029335039,0.027618358,Cancer
0.000388967,0.002492409,0.007477228,0.015755049,0.026287367,0.038628571,0.047937342,0.049262851,0.036087068,0.020546517,0.013149348,0.021287443,0.025014728,0.027560007,0.030286552,0.031438347,0.030335644,0.026132536,Cancer
0.011264553,0.018908356,0.022340268,0.026437216,0.029754183,0.030727106,0.028830523,0.025546396,0.021888701,0.027442158,0.011022348,0.017799964,0.019335293,0.02159313,0.023481502,0.02640848,0.027471715,0.028830523,Non Cancer
0.008702749,0.02435567,0.032087629,0.033530928,0.031786942,0.029415808,0.024046392,0.02161512,0.021142612,0.018652921,0.011185567,0.017783505,0.020670103,0.022585911,0.025017182,0.026666667,0.029424399,0.031632302,Cancer
0.001538785,0.003781203,0.005688245,0.008325223,0.012139306,0.017209406,0.025271589,0.035168477,0.050595786,0.072225583,0.005385748,0.009443144,0.012172186,0.014861772,0.018222111,0.023029171,0.029197464,0.037983008,Non Cancer
0.01030061,0.017716581,0.027316469,0.034493028,0.03617476,0.032460935,0.027047859,0.02202602,0.020379324,0.017667531,0.01495457,0.022329666,0.024922337,0.025979259,0.026580711,0.027392381,0.027877047,0.02802303,Non Cancer
0.002819344,0.006455101,0.013142426,0.020210743,0.027046837,0.032420645,0.033806732,0.03064268,0.026963381,0.045193689,0.012445754,0.018628717,0.019753552,0.020736876,0.020758647,0.022583782,0.02268538,0.024376261,Non Cancer
0.00126412,0.007378519,0.011646046,0.016514255,0.022897615,0.031701632,0.040613233,0.047570378,0.041617357,0.023037475,0.007073696,0.013188094,0.017912856,0.022610723,0.028232024,0.032813341,0.038255334,0.039124978,Cancer
0.014759399,0.010491936,0.013083831,0.015590638,0.016958582,0.018496701,0.019838465,0.020473348,0.022980155,0.077861556,0.007886952,0.009811237,0.011827155,0.014288145,0.016709865,0.019386847,0.023477589,0.02472772,Non Cancer
0.022855646,0.040677812,0.041258598,0.032717624,0.024541065,0.019325377,0.015510409,0.014143853,0.014667699,0.019441534,0.016546713,0.025007972,0.025076299,0.024210814,0.022730379,0.022286248,0.022479843,0.025429326,Non Cancer
0.010873975,0.019714152,0.026348089,0.0300353,0.03140469,0.029573765,0.027610971,0.025283007,0.022701453,0.021163678,0.012172361,0.020277124,0.022194271,0.024415727,0.026916132,0.02752475,0.028326098,0.029208594,Non Cancer
0.003770149,0.009804088,0.016399721,0.027156985,0.037216388,0.042041838,0.038488707,0.030403738,0.023429388,0.017031199,0.015459311,0.024344266,0.027174006,0.027705911,0.029118653,0.028420793,0.027195282,0.025412333,Non Cancer
0.006031525,0.011039924,0.014587354,0.020498249,0.026091929,0.030081671,0.032186003,0.032909786,0.031703481,0.035896061,0.010012331,0.015699836,0.018809422,0.021552649,0.023053828,0.025345807,0.027910322,0.030108478,Non Cancer
0.00224488,0.004659324,0.008065348,0.012824199,0.019853733,0.027896964,0.036419398,0.041406791,0.039692721,0.045549314,0.009429233,0.01581,0.018523024,0.021114404,0.023407204,0.025368249,0.025821648,0.026780053,Cancer
0.000866263,0.003520526,0.007890245,0.014137578,0.022424682,0.032555262,0.045455321,0.050990015,0.039792609,0.025894,0.01620722,0.024660749,0.02682854,0.028590936,0.028437313,0.027443031,0.02518136,0.022659384,Cancer
0.000187507,0.000889457,0.001884688,0.003894381,0.008408977,0.018087234,0.040419824,0.065512135,0.069291127,0.033139736,0.021111389,0.029529982,0.02905881,0.028015501,0.026135621,0.024625947,0.021563329,0.02011135,Cancer
0.000181984,0.002834395,0.007147407,0.016146497,0.032270246,0.048812557,0.053093722,0.041710646,0.027911738,0.015912648,0.023949045,0.032802548,0.032074613,0.02989081,0.027797998,0.025122839,0.022652411,0.020495905,Non Cancer
0.002753152,0.005074651,0.009554417,0.017092033,0.027346527,0.035950581,0.037024274,0.02809376,0.021949043,0.052129249,0.016834492,0.022892152,0.02202159,0.020900741,0.0192104,0.017966222,0.017628879,0.018169353,Cancer
0.002496987,0.009203771,0.016414079,0.024392056,0.034367623,0.042316709,0.042684034,0.032559886,0.022406848,0.018526406,0.013256732,0.020991201,0.02416093,0.027054133,0.029286976,0.029051723,0.029778119,0.026546481,Non Cancer
0.000531514,0.002383238,0.005075098,0.009327207,0.016296893,0.030347713,0.047244702,0.062161374,0.051513957,0.020094644,0.016965572,0.02540978,0.028290241,0.030810644,0.033365338,0.031239284,0.027930183,0.023566628,Cancer
0.001686767,0.006470013,0.010193937,0.014594198,0.024755541,0.037271838,0.050456323,0.053145372,0.035633963,0.012633638,0.01529498,0.024242177,0.0285691,0.030321056,0.032944915,0.033173077,0.029840287,0.02583116,Cancer
0.001291793,0.006919643,0.015914704,0.028918123,0.040881459,0.045654445,0.040026596,0.028428951,0.021780015,0.016147416,0.021134119,0.029473784,0.029630509,0.028476444,0.027232143,0.025066489,0.023712956,0.022045973,Cancer
0.002274225,0.008531877,0.016889538,0.02882569,0.040870138,0.044604012,0.039005556,0.0285008,0.021080139,0.015534419,0.021974762,0.030855071,0.030242961,0.029056408,0.026636218,0.024413787,0.023716923,0.021268481,Cancer
0.005112242,0.017364582,0.026015632,0.033683995,0.038688312,0.037620422,0.029912297,0.021607743,0.017449786,0.01803599,0.0156321,0.02364128,0.025663455,0.026521176,0.027060802,0.025356721,0.024260429,0.024856857,Non Cancer
0.002158268,0.010599092,0.019594899,0.027052713,0.033618201,0.039723016,0.040437602,0.030897694,0.020878977,0.02003163,0.016493522,0.025772261,0.028409338,0.029631752,0.029784101,0.028478258,0.024771115,0.020737511,Non Cancer
0.003398588,0.004053562,0.005421731,0.008765738,0.014955243,0.025471218,0.036700386,0.03428062,0.026813915,0.0721112,0.012091551,0.018171894,0.018521214,0.017964486,0.016716396,0.016399825,0.016690925,0.017298595,Non Cancer
0.00146549,0.007176521,0.015127171,0.025049661,0.036802797,0.044802134,0.04412538,0.036880696,0.021972618,0.013278024,0.026354483,0.034246709,0.031568902,0.029733388,0.027367181,0.024518969,0.020955052,0.019289943,Cancer
0.000760552,0.005359795,0.011252575,0.019954008,0.031679682,0.042644804,0.048351938,0.044393475,0.028218272,0.013907919,0.022050017,0.031619796,0.031709625,0.030440042,0.028457816,0.026020457,0.022744694,0.021451157,Cancer
